,student_id,school_id,composite_level,composite_score,district_id_y,ethnicity,eco,el,spec_ed
38175,6354655821,801102841,Well Below Benchmark,254,801102,Hispanic/Latino,YES,NO,NO
38177,6354149727,78407801,Well Below Benchmark,252,78407,Hispanic/Latino,NO,NO,NO
38178,6328674672,826488808,Above Benchmark,370,826488,Hispanic/Latino,YES,NO,NO
38181,6328535386,78407887,Below Benchmark,302,78407,Hispanic/Latino,NO,NO,NO
38182,6328518997,28408803,Well Below Benchmark,252,28408,Hispanic/Latino,YES,NO,NO
38183,6328237615,75407808,Well Below Benchmark,274,75407,Hispanic/Latino,YES,NO,NO
38184,6328248212,808407868,Well Below Benchmark,245,808407,Hispanic/Latino,YES,NO,NO
38186,6327752622,801102801,Well Below Benchmark,246,801102,Hispanic/Latino,YES,YES,NO
38187,6327635526,86406801,Well Below Benchmark,260,86406,Hispanic/Latino,YES,NO,NO
38190,6323356877,801102886,Well Below Benchmark,259,801102,Hispanic/Latino,YES,YES,NO
38191,6323322445,801102809,Well Below Benchmark,246,801102,Hispanic/Latino,YES,NO,NO
38192,6323983849,856408832,Well Below Benchmark,254,856408,Hispanic/Latino,YES,NO,NO
38193,6323675619,23403803,Below Benchmark,284,23403,Hispanic/Latino,YES,YES,NO
38194,6323618573,801102875,Well Below Benchmark,252,801102,Hispanic/Latino,YES,NO,NO
38195,6323571491,86135008,Above Benchmark,345,86135,Hispanic/Latino,NO,NO,NO
38196,6323525318,808184008,At Benchmark,312,808184,Hispanic/Latino,YES,YES,NO
38198,6323542921,36407008,Well Below Benchmark,245,36407,Hispanic/Latino,YES,NO,YES
38199,6323432392,801102803,Well Below Benchmark,256,801102,Hispanic/Latino,YES,NO,NO
38200,6329881635,86487804,Well Below Benchmark,260,86487,Hispanic/Latino,YES,NO,NO
38201,6329853345,801102803,Well Below Benchmark,275,801102,Hispanic/Latino,YES,NO,NO
38203,6329318225,821409888,Below Benchmark,291,821409,Hispanic/Latino,YES,NO,NO
38204,6329346558,820407889,Well Below Benchmark,279,820407,Hispanic/Latino,NO,NO,NO
38205,6329915443,28408806,Well Below Benchmark,272,28408,Hispanic/Latino,NO,NO,NO
38206,6329944665,,Well Below Benchmark,248,801102,Hispanic/Latino,YES,YES,NO
38208,6329582637,801102845,Well Below Benchmark,265,801102,Hispanic/Latino,YES,YES,NO
38209,6329131955,778108059,Below Benchmark,297,778108,Hispanic/Latino,NO,NO,NO
38210,6329167456,775402809,Well Below Benchmark,247,775402,Hispanic/Latino,YES,NO,NO
38211,6329411557,48405880,Below Benchmark,302,48405,Hispanic/Latino,YES,YES,NO
38212,6326318154,808407863,Below Benchmark,295,808407,Hispanic/Latino,YES,NO,NO
38213,6326974812,806405801,Well Below Benchmark,271,806405,Hispanic/Latino,NO,NO,YES
38214,6326913856,801405877,Well Below Benchmark,263,801405,Hispanic/Latino,YES,NO,NO
38215,6326281238,62477803,Above Benchmark,425,62477,Hispanic/Latino,NO,NO,YES
38216,6326154636,806405802,Above Benchmark,340,806405,Hispanic/Latino,NO,NO,NO
38217,6325736818,66408008,Well Below Benchmark,270,66408,Hispanic/Latino,YES,NO,NO
38219,6325949244,801407883,Well Below Benchmark,254,801407,Hispanic/Latino,YES,NO,NO
38220,6325541769,808171808,Well Below Benchmark,243,808171,Hispanic/Latino,YES,YES,NO
38222,6325169212,821409805,Below Benchmark,283,821409,Hispanic/Latino,YES,NO,NO
38223,6325445787,820407871,Above Benchmark,349,820407,Hispanic/Latino,YES,NO,NO
38224,6322835389,820407878,Well Below Benchmark,256,820407,Hispanic/Latino,YES,NO,NO
38225,6322422368,801102812,Well Below Benchmark,245,801102,Hispanic/Latino,YES,NO,YES
38226,6321754628,808407858,Below Benchmark,282,808407,Hispanic/Latino,YES,NO,NO
38227,6321744672,66408008,Above Benchmark,350,66408,Hispanic/Latino,YES,NO,NO
38228,6321347835,821409882,Below Benchmark,286,821409,Hispanic/Latino,YES,NO,NO
38229,6321991951,96407808,Below Benchmark,297,96407,Hispanic/Latino,YES,YES,NO
38230,6321655971,820407875,Well Below Benchmark,273,820407,Hispanic/Latino,NO,NO,NO
38231,6324789786,806405880,Well Below Benchmark,259,806405,Hispanic/Latino,YES,NO,NO
38232,6324373412,806405885,At Benchmark,313,806405,Hispanic/Latino,NO,NO,NO
38233,6324938561,86488880,Well Below Benchmark,243,86488,Hispanic/Latino,YES,NO,NO
38234,6324633182,821409891,Well Below Benchmark,270,821409,Hispanic/Latino,NO,NO,NO
38235,6324691156,801102883,Well Below Benchmark,278,801102,Hispanic/Latino,YES,NO,YES
38236,6324663559,808407868,At Benchmark,306,808407,Hispanic/Latino,YES,NO,NO
38237,6324653178,799403806,At Benchmark,329,799403,Hispanic/Latino,YES,NO,NO
38238,6324534529,808407856,Below Benchmark,284,808407,Hispanic/Latino,YES,NO,NO
38239,6324594384,86487806,At Benchmark,315,86487,Hispanic/Latino,YES,NO,NO
38240,6324152597,801102835,Well Below Benchmark,254,801102,Hispanic/Latino,YES,YES,NO
38242,6318399614,801405871,Well Below Benchmark,276,801405,Hispanic/Latino,YES,NO,NO
38243,6318348612,48402808,Well Below Benchmark,261,48402,Hispanic/Latino,YES,YES,NO
38244,6318976411,801405877,Well Below Benchmark,256,801405,Hispanic/Latino,NO,NO,YES
38245,6318284655,705408808,Below Benchmark,290,705408,Hispanic/Latino,YES,NO,NO
38246,6318299114,78407882,At Benchmark,311,78407,Hispanic/Latino,NO,NO,NO
38247,6318454376,821409894,Well Below Benchmark,243,821409,Hispanic/Latino,YES,NO,NO
38248,6317837124,806405885,Well Below Benchmark,245,806405,Hispanic/Latino,YES,NO,NO
38250,6317476529,801102812,Well Below Benchmark,260,801102,Hispanic/Latino,YES,YES,NO
38252,6313641736,820407886,Below Benchmark,281,820407,Hispanic/Latino,YES,YES,NO
38253,6313512683,798409807,Well Below Benchmark,243,798409,Hispanic/Latino,YES,NO,NO
38254,6319775992,801405872,Well Below Benchmark,274,801405,Hispanic/Latino,YES,NO,NO
38255,6319371935,78407801,Well Below Benchmark,276,78407,Hispanic/Latino,YES,YES,NO
38257,6319935855,86401804,Well Below Benchmark,247,86401,Hispanic/Latino,YES,NO,NO
38258,6319675216,808406097,Well Below Benchmark,243,808406,Hispanic/Latino,YES,NO,NO
38260,6319235266,35407307,Well Below Benchmark,247,35407,Hispanic/Latino,NO,NO,NO
38261,6316861815,93408888,Well Below Benchmark,268,93408,Hispanic/Latino,NO,NO,NO
38262,6316352197,821409808,Above Benchmark,341,821409,Hispanic/Latino,YES,YES,NO
38264,6316591494,833403804,At Benchmark,331,833403,Hispanic/Latino,YES,NO,NO
38265,6316515284,861408808,Well Below Benchmark,249,861408,Hispanic/Latino,YES,NO,NO
38266,6316152931,28408803,Well Below Benchmark,254,28408,Hispanic/Latino,NO,YES,NO
38268,6315867985,801102814,Well Below Benchmark,267,801102,Hispanic/Latino,NO,NO,NO
38269,6315858796,86406883,Well Below Benchmark,270,86406,Hispanic/Latino,YES,NO,NO
38270,6315843474,820405803,Below Benchmark,288,820405,Hispanic/Latino,YES,NO,NO
38271,6315375828,821409831,Well Below Benchmark,245,821409,Hispanic/Latino,YES,NO,NO
38272,6315986976,,Below Benchmark,288,76407,Hispanic/Latino,NO,NO,NO
38274,6315615321,801102884,Well Below Benchmark,243,801102,Hispanic/Latino,YES,YES,NO
38277,6312876218,833403803,Well Below Benchmark,261,833403,Hispanic/Latino,YES,NO,NO
38278,6312783723,801102308,Below Benchmark,280,801102,Hispanic/Latino,YES,YES,NO
38279,6312714512,874409808,Well Below Benchmark,266,874409,Hispanic/Latino,YES,YES,NO
38282,6312118377,,Well Below Benchmark,270,95408,Hispanic/Latino,YES,NO,NO
38283,6312113688,60480807,Well Below Benchmark,267,60480,Hispanic/Latino,YES,NO,NO
38284,6312116514,801405879,Well Below Benchmark,256,801405,Hispanic/Latino,YES,NO,NO
38285,6312149823,808407853,Well Below Benchmark,272,808407,Hispanic/Latino,NO,NO,NO
38287,6311756941,801102836,Well Below Benchmark,247,801102,Hispanic/Latino,YES,NO,NO
38288,6311382781,820407830,Below Benchmark,295,820407,Hispanic/Latino,YES,NO,YES
38289,6311618798,801405874,At Benchmark,316,801405,Hispanic/Latino,YES,NO,NO
38291,6314722178,,Above Benchmark,459,770485,Hispanic/Latino,YES,NO,NO
38293,6314629197,,Above Benchmark,348,801401,Hispanic/Latino,YES,NO,NO
38294,6314253441,821409890,Well Below Benchmark,270,821409,Hispanic/Latino,NO,NO,NO
38295,6314213919,801102880,Well Below Benchmark,270,801102,Hispanic/Latino,YES,NO,NO
38296,6348865239,821409895,Well Below Benchmark,249,821409,Hispanic/Latino,YES,NO,NO
38297,6348312629,60480802,At Benchmark,322,60480,Hispanic/Latino,YES,NO,NO
38298,6348225445,867407808,Above Benchmark,342,867407,Hispanic/Latino,NO,NO,NO
38299,6348212558,801407807,Well Below Benchmark,249,801407,Hispanic/Latino,YES,NO,NO
38300,6348495595,28408808,Well Below Benchmark,263,28408,Hispanic/Latino,YES,YES,NO
38301,6347837128,821409895,Above Benchmark,400,821409,Hispanic/Latino,NO,NO,NO
38302,6347818962,801102814,Well Below Benchmark,243,801102,Hispanic/Latino,NO,YES,NO
38304,6347384315,801407803,Well Below Benchmark,245,801407,Hispanic/Latino,YES,YES,NO
38306,6347319671,86487880,Well Below Benchmark,255,86487,Hispanic/Latino,YES,NO,NO
38307,6347971971,,Well Below Benchmark,243,76407,Hispanic/Latino,YES,NO,YES
38308,6347935863,93409808,Well Below Benchmark,245,93409,Hispanic/Latino,YES,YES,NO
38309,6347591269,801102883,Well Below Benchmark,261,801102,Hispanic/Latino,YES,YES,NO
38310,6347185897,808407866,Well Below Benchmark,277,808407,Hispanic/Latino,YES,YES,NO
38313,6343488691,796407805,Well Below Benchmark,258,796407,Hispanic/Latino,YES,YES,NO
38314,6343431513,801102803,Well Below Benchmark,245,801102,Hispanic/Latino,YES,YES,NO
38315,6349863997,801102888,Well Below Benchmark,265,801102,Hispanic/Latino,NO,YES,NO
38316,6349781775,787406884,Well Below Benchmark,257,787406,Hispanic/Latino,YES,YES,NO
38317,6349731991,773408807,Above Benchmark,343,773408,Hispanic/Latino,YES,NO,NO
38318,6349556949,801102875,Well Below Benchmark,265,801102,Hispanic/Latino,YES,NO,NO
38319,6349132127,35407307,At Benchmark,321,35407,Hispanic/Latino,NO,NO,NO
38321,6349499758,801102816,Well Below Benchmark,262,801102,Hispanic/Latino,YES,NO,NO
38322,6346949959,821409895,Well Below Benchmark,243,821409,Hispanic/Latino,NO,NO,NO
38324,6345894332,19107007,Below Benchmark,288,19107,Hispanic/Latino,NO,NO,YES
38325,6345156247,873402883,Well Below Benchmark,274,873402,Hispanic/Latino,NO,YES,NO
38326,6342855471,787406880,Well Below Benchmark,246,787406,Hispanic/Latino,NO,YES,NO
38327,6342768538,,Well Below Benchmark,263,801401,Hispanic/Latino,YES,NO,NO
38328,6342343619,62477888,Above Benchmark,378,62477,Hispanic/Latino,YES,YES,NO
38330,6342278623,801102834,Well Below Benchmark,247,801102,Hispanic/Latino,YES,NO,YES
38331,6341748665,801407882,Below Benchmark,287,801407,Hispanic/Latino,YES,NO,NO
38332,6341986268,820407833,Well Below Benchmark,270,820407,Hispanic/Latino,YES,YES,NO
38333,6344799278,890401808,Well Below Benchmark,272,890401,Hispanic/Latino,YES,NO,NO
38334,6344767226,86487801,Well Below Benchmark,265,86487,Hispanic/Latino,YES,NO,NO
38335,6344385941,895405807,Well Below Benchmark,265,895405,Hispanic/Latino,YES,NO,NO
38337,6344538225,821409831,Well Below Benchmark,243,821409,Hispanic/Latino,YES,NO,NO
38338,6988799436,895409807,Well Below Benchmark,277,895409,Hispanic/Latino,YES,NO,NO
38339,6988946524,86138005,At Benchmark,331,86138,Hispanic/Latino,NO,NO,NO
38340,6988667245,890401808,Well Below Benchmark,272,890401,Hispanic/Latino,YES,NO,NO
38341,6988512672,860408808,Well Below Benchmark,276,860408,Hispanic/Latino,YES,NO,NO
38342,6987885119,85408808,Below Benchmark,305,85408,Hispanic/Latino,YES,YES,NO
38343,6987985835,772176003,Well Below Benchmark,252,772176,Hispanic/Latino,YES,NO,NO
38344,6987974138,808407863,Below Benchmark,283,808407,Hispanic/Latino,YES,NO,NO
38345,6987655715,778487801,Well Below Benchmark,263,778487,Hispanic/Latino,NO,NO,NO
38346,6983789326,783408808,Well Below Benchmark,245,783408,Hispanic/Latino,YES,NO,NO
38347,6983742795,820407808,Below Benchmark,297,820407,Hispanic/Latino,NO,YES,NO
38348,6983344784,801407804,Well Below Benchmark,247,801407,Hispanic/Latino,YES,NO,NO
38350,6983151424,821409861,Well Below Benchmark,279,821409,Hispanic/Latino,NO,NO,NO
38352,6983417228,796407805,Well Below Benchmark,263,796407,Hispanic/Latino,YES,NO,NO
38353,6989848399,38489808,Well Below Benchmark,247,38489,Hispanic/Latino,YES,NO,NO
38354,6989338991,Driscoll,At Benchmark,327,821406,Hispanic/Latino,YES,NO,NO
38355,6986865167,48405809,Above Benchmark,364,48405,Hispanic/Latino,NO,NO,NO
38356,6986563841,28408803,Well Below Benchmark,243,28408,Hispanic/Latino,YES,NO,NO
38357,6986281723,801102873,Above Benchmark,370,801102,Hispanic/Latino,YES,NO,NO
38358,6985773632,56408808,Well Below Benchmark,243,56408,Hispanic/Latino,YES,NO,NO
38359,6985274191,64408808,Below Benchmark,291,64408,Hispanic/Latino,NO,NO,NO
38360,6985174211,808407857,Below Benchmark,290,808407,Hispanic/Latino,YES,NO,NO
38361,6985119698,705408808,Below Benchmark,296,705408,Hispanic/Latino,YES,NO,NO
38362,6982438969,801102883,Well Below Benchmark,244,801102,Hispanic/Latino,YES,NO,NO
38363,6981878255,,Below Benchmark,281,801401,Hispanic/Latino,YES,NO,NO
38364,6981744272,38488807,Well Below Benchmark,268,38488,Hispanic/Latino,YES,YES,NO
38365,6981323142,801407886,Well Below Benchmark,252,801407,Hispanic/Latino,NO,NO,NO
38366,6981935178,90407008,Above Benchmark,344,90407,Hispanic/Latino,NO,NO,NO
38367,6981657214,820407882,Well Below Benchmark,244,820407,Hispanic/Latino,NO,YES,NO
38369,6984678859,821409888,At Benchmark,328,821409,Hispanic/Latino,YES,NO,NO
38371,6978696431,801102884,Well Below Benchmark,278,801102,Hispanic/Latino,YES,NO,NO
38373,6977865941,801102830,Well Below Benchmark,267,801102,Hispanic/Latino,YES,NO,NO
38374,6977229119,83408806,Below Benchmark,304,83408,Hispanic/Latino,YES,NO,NO
38376,6977449765,,Well Below Benchmark,266,71407,Hispanic/Latino,YES,NO,NO
38377,6973866816,808407869,Above Benchmark,335,808407,Hispanic/Latino,YES,NO,NO
38378,6973673825,873402804,Well Below Benchmark,265,873402,Hispanic/Latino,YES,NO,NO
38379,6973579392,801102802,Well Below Benchmark,243,801102,Hispanic/Latino,YES,YES,NO
38380,6973549954,801102871,Well Below Benchmark,252,801102,Hispanic/Latino,YES,NO,NO
38381,6973296196,28408803,Well Below Benchmark,274,28408,Hispanic/Latino,YES,NO,YES
38382,6979382768,86136006,Well Below Benchmark,275,86136,Hispanic/Latino,NO,NO,NO
38384,6979491352,808407809,Below Benchmark,302,808407,Hispanic/Latino,YES,NO,NO
38385,6976645379,848408806,Below Benchmark,281,848408,Hispanic/Latino,YES,NO,NO
38386,6976178787,801407886,Well Below Benchmark,266,801407,Hispanic/Latino,YES,YES,NO
38388,6975868634,801102803,Well Below Benchmark,261,801102,Hispanic/Latino,YES,NO,NO
38389,6975812452,,At Benchmark,330,770485,Hispanic/Latino,YES,NO,NO
38390,6975761712,821409830,At Benchmark,306,821409,Hispanic/Latino,YES,NO,NO
38391,6975721469,86172006,Well Below Benchmark,264,86172,Hispanic/Latino,YES,NO,NO
38392,6975121992,801102802,At Benchmark,312,801102,Hispanic/Latino,YES,NO,NO
38393,6975142427,48401808,Well Below Benchmark,265,48401,Hispanic/Latino,NO,NO,NO
38394,6972689496,86172007,Well Below Benchmark,252,86172,Hispanic/Latino,YES,YES,NO
38395,6972699241,801102890,Well Below Benchmark,252,801102,Hispanic/Latino,YES,NO,NO
38396,6972174118,86136003,Above Benchmark,343,86136,Hispanic/Latino,NO,NO,NO
38398,6971732614,801407803,Well Below Benchmark,260,801407,Hispanic/Latino,YES,NO,NO
38399,6971795238,820407802,Below Benchmark,286,820407,Hispanic/Latino,YES,NO,NO
38400,6971985964,821407808,Below Benchmark,285,821407,Hispanic/Latino,YES,NO,YES
38401,6971626569,808184008,At Benchmark,313,808184,Hispanic/Latino,YES,YES,NO
38403,6971515581,808407853,Above Benchmark,332,808407,Hispanic/Latino,YES,NO,NO
38404,6971133683,801405870,Below Benchmark,291,801405,Hispanic/Latino,NO,YES,NO
38406,6974956451,93408807,Below Benchmark,293,93408,Hispanic/Latino,NO,NO,NO
38407,6938825386,801407805,Well Below Benchmark,272,801407,Hispanic/Latino,YES,YES,NO
38409,6938722842,86401806,At Benchmark,327,86401,Hispanic/Latino,NO,NO,NO
38410,6938389769,861408808,Well Below Benchmark,260,861408,Hispanic/Latino,YES,NO,NO
38411,6938536677,,Below Benchmark,302,804403,Hispanic/Latino,YES,NO,NO
38412,6938287323,62477803,At Benchmark,330,62477,Hispanic/Latino,NO,NO,YES
38413,6938441754,86176008,Well Below Benchmark,250,86176,Hispanic/Latino,NO,NO,YES
38414,6937898534,1407809,Well Below Benchmark,277,1407,Hispanic/Latino,YES,NO,YES
38415,6937353752,848408806,Below Benchmark,304,848408,Hispanic/Latino,NO,NO,NO
38416,6937127941,870407808,Well Below Benchmark,279,870407,Hispanic/Latino,YES,YES,NO
38418,6933769451,801407887,Well Below Benchmark,247,801407,Hispanic/Latino,YES,YES,NO
38420,6933686211,808184008,Below Benchmark,285,808184,Hispanic/Latino,YES,YES,NO
38422,6933595275,821409835,Well Below Benchmark,248,821409,Hispanic/Latino,YES,NO,NO
38423,6933553813,,Well Below Benchmark,245,801401,Hispanic/Latino,YES,YES,NO
38424,6933496978,,Well Below Benchmark,273,88407,Hispanic/Latino,YES,NO,NO
38425,6933424641,801102884,Well Below Benchmark,265,801102,Hispanic/Latino,YES,NO,YES
38426,6939795394,60480802,Below Benchmark,285,60480,Hispanic/Latino,NO,NO,NO
38427,6939724249,38488807,Below Benchmark,303,38488,Hispanic/Latino,YES,NO,NO
38429,6936993375,775108009,Below Benchmark,296,775108,Hispanic/Latino,YES,NO,NO
38431,6936293591,801102884,At Benchmark,311,801102,Hispanic/Latino,YES,YES,NO
38432,6936246565,801102875,Well Below Benchmark,261,801102,Hispanic/Latino,YES,NO,NO
38433,6936164179,801102831,At Benchmark,315,801102,Hispanic/Latino,NO,YES,NO
38434,6936447847,821405808,Below Benchmark,282,821405,Hispanic/Latino,NO,NO,NO
38435,6935828395,32402803,Well Below Benchmark,243,32402,Hispanic/Latino,YES,YES,NO
38436,6935983114,808406806,Well Below Benchmark,265,808406,Hispanic/Latino,YES,NO,NO
38437,6935962729,708402808,Above Benchmark,358,708402,Hispanic/Latino,YES,NO,NO
38438,6935944923,801102880,Well Below Benchmark,245,801102,Hispanic/Latino,YES,NO,NO
38440,6935231139,,Below Benchmark,283,801401,Hispanic/Latino,YES,NO,NO
38441,6935221199,739402808,Below Benchmark,285,739407,Hispanic/Latino,YES,NO,NO
38442,6932673372,62488809,Well Below Benchmark,243,62488,Hispanic/Latino,NO,YES,NO
38443,6932596398,821409895,Well Below Benchmark,252,821409,Hispanic/Latino,YES,NO,NO
38444,6931389283,801102803,Well Below Benchmark,247,801102,Hispanic/Latino,YES,YES,NO
38445,6931631787,83408806,Above Benchmark,356,83408,Hispanic/Latino,YES,NO,NO
38446,6931574355,821409880,Well Below Benchmark,243,821409,Hispanic/Latino,YES,NO,NO
38447,6931563378,834404804,At Benchmark,322,834404,Hispanic/Latino,NO,NO,NO
38449,6934879846,19107008,Well Below Benchmark,264,19107,Hispanic/Latino,YES,YES,NO
38450,6934955786,867480808,Well Below Benchmark,267,867480,Hispanic/Latino,YES,NO,NO
38451,6934132299,86406805,Well Below Benchmark,247,86406,Hispanic/Latino,YES,NO,NO
38452,6934465312,86136006,Above Benchmark,401,86136,Hispanic/Latino,NO,NO,NO
38453,6998872351,,Well Below Benchmark,272,28403,Hispanic/Latino,YES,NO,NO
38454,6998516623,801102874,Well Below Benchmark,267,801102,Hispanic/Latino,YES,NO,NO
38455,6998176842,801102849,Well Below Benchmark,274,801102,Hispanic/Latino,YES,YES,NO
38456,6998172161,819407805,Below Benchmark,288,819407,Hispanic/Latino,NO,NO,NO
38458,6997827658,801102884,Well Below Benchmark,251,801102,Hispanic/Latino,YES,YES,NO
38459,6997638238,60480808,Well Below Benchmark,244,60480,Hispanic/Latino,NO,NO,NO
38460,6997214425,844408889,Below Benchmark,288,844408,Hispanic/Latino,NO,NO,NO
38463,6993645995,,Well Below Benchmark,250,3403,Hispanic/Latino,YES,YES,NO
38465,6993181183,,Well Below Benchmark,243,770485,Hispanic/Latino,YES,NO,NO
38466,6993421244,92407808,At Benchmark,323,92407,Hispanic/Latino,YES,NO,NO
38468,6996264194,86487809,Well Below Benchmark,247,86487,Hispanic/Latino,YES,YES,NO
38470,6996471931,821409873,Well Below Benchmark,243,821409,Hispanic/Latino,YES,NO,NO
38471,6995335616,86487880,Well Below Benchmark,247,86487,Hispanic/Latino,YES,NO,NO
38473,6995221128,83408806,Above Benchmark,346,83408,Hispanic/Latino,NO,NO,NO
38474,6992729429,821409861,Well Below Benchmark,249,821409,Hispanic/Latino,NO,NO,NO
38475,6992745223,83408806,Below Benchmark,290,83408,Hispanic/Latino,YES,NO,NO
38476,6992339867,,Well Below Benchmark,246,801102,Hispanic/Latino,YES,NO,NO
38478,6991727353,705408808,Well Below Benchmark,267,705408,Hispanic/Latino,YES,YES,NO
38479,6991544715,801102804,Well Below Benchmark,276,801102,Hispanic/Latino,YES,NO,NO
38480,6991234938,772184808,At Benchmark,315,772184,Hispanic/Latino,NO,NO,NO
38481,6991262192,801102882,Well Below Benchmark,249,801102,Hispanic/Latino,YES,NO,NO
38482,6991154239,738408807,Below Benchmark,285,738408,Hispanic/Latino,NO,NO,NO
38483,6994783886,19107008,At Benchmark,307,19107,Hispanic/Latino,YES,NO,NO
38484,6994355885,86406801,Below Benchmark,302,86406,Hispanic/Latino,YES,NO,NO
38485,6994513658,28401808,Below Benchmark,281,28401,Hispanic/Latino,YES,YES,NO
38488,6994434661,820407804,Below Benchmark,301,820407,Hispanic/Latino,NO,NO,NO
38489,6968833861,796407805,Well Below Benchmark,252,796407,Hispanic/Latino,YES,NO,NO
38490,6968829955,801102871,Well Below Benchmark,247,801102,Hispanic/Latino,YES,NO,NO
38492,6968325236,27403808,Below Benchmark,299,27403,Hispanic/Latino,NO,NO,YES
38493,6968676953,826488808,At Benchmark,306,826488,Hispanic/Latino,YES,YES,NO
38494,6968662158,801102806,Below Benchmark,288,24408,Hispanic/Latino,NO,NO,NO
38495,6968556245,799403806,Well Below Benchmark,248,799403,Hispanic/Latino,YES,NO,NO
38496,6968135655,848408805,Above Benchmark,365,848408,Hispanic/Latino,NO,NO,NO
38497,6968451798,801102841,Well Below Benchmark,252,801102,Hispanic/Latino,YES,NO,NO
38498,6968416831,808406097,Well Below Benchmark,276,808406,Hispanic/Latino,NO,NO,NO
38499,6967841567,,Above Benchmark,337,83407,Hispanic/Latino,YES,NO,NO
38501,6967358516,801102841,Well Below Benchmark,248,801102,Hispanic/Latino,YES,NO,NO
38502,6967674537,1407807,Well Below Benchmark,276,1407,Hispanic/Latino,NO,NO,NO
38503,6967233837,58107003,Well Below Benchmark,247,58107,Hispanic/Latino,YES,YES,NO
38504,6967241218,86487809,Well Below Benchmark,245,86487,Hispanic/Latino,YES,YES,NO
38506,6967493667,820407885,At Benchmark,316,820407,Hispanic/Latino,YES,YES,NO
38508,6963727382,801102883,Well Below Benchmark,272,801102,Hispanic/Latino,YES,NO,NO
38509,6963727226,93408807,Below Benchmark,285,93408,Hispanic/Latino,YES,NO,NO
38510,6963959447,86488807,Below Benchmark,304,86488,Hispanic/Latino,YES,NO,NO
38511,6963174116,,At Benchmark,308,780408,Hispanic/Latino,YES,YES,NO
38512,6963453542,775108008,At Benchmark,326,775108,Hispanic/Latino,NO,NO,NO
38513,6963424764,23403803,Below Benchmark,280,23403,Hispanic/Latino,YES,NO,NO
38514,6969812996,808184008,Well Below Benchmark,273,808184,Hispanic/Latino,YES,YES,NO
38516,6969811677,806405885,Well Below Benchmark,266,806405,Hispanic/Latino,YES,NO,NO
38517,6969345232,808,Well Below Benchmark,270,29402,Hispanic/Latino,NO,YES,NO
38518,6969254897,833403803,Well Below Benchmark,256,833403,Hispanic/Latino,YES,NO,NO
38521,6966744694,801102877,Well Below Benchmark,249,801102,Hispanic/Latino,YES,YES,NO
38523,6966569526,801407887,Well Below Benchmark,252,801407,Hispanic/Latino,NO,NO,NO
38524,6966117226,820407889,Above Benchmark,339,820407,Hispanic/Latino,YES,NO,NO
38525,6966434275,808407856,Well Below Benchmark,261,808407,Hispanic/Latino,YES,NO,NO
38526,6965884421,795402808,Well Below Benchmark,243,795402,Hispanic/Latino,NO,NO,NO
38527,6965599426,815407809,Above Benchmark,353,815407,Hispanic/Latino,YES,NO,NO
38529,6965146739,,Above Benchmark,337,780408,Hispanic/Latino,YES,NO,NO
38530,6962919937,808184008,Well Below Benchmark,264,808184,Hispanic/Latino,YES,YES,NO
38533,6962275822,48405806,Below Benchmark,292,48405,Hispanic/Latino,YES,YES,NO
38535,6961974876,801407804,Below Benchmark,283,801407,Hispanic/Latino,YES,NO,NO
38536,6961927283,834488808,Well Below Benchmark,247,834488,Hispanic/Latino,YES,YES,NO
38537,6961236415,821409809,Below Benchmark,299,821409,Hispanic/Latino,YES,NO,NO
38539,6961489496,801102832,Well Below Benchmark,245,801102,Hispanic/Latino,YES,NO,NO
38540,6961426326,801102835,Well Below Benchmark,249,801102,Hispanic/Latino,YES,YES,NO
38541,6964751882,801102886,Well Below Benchmark,277,801102,Hispanic/Latino,YES,YES,NO
38544,6964132842,834404801,Well Below Benchmark,243,834404,Hispanic/Latino,YES,NO,YES
38545,6958864473,86172009,Well Below Benchmark,252,86172,Hispanic/Latino,YES,YES,NO
38546,6958362883,86138007,Well Below Benchmark,279,86138,Hispanic/Latino,YES,NO,NO
38547,6958929871,801102840,At Benchmark,317,801102,Hispanic/Latino,NO,NO,NO
38548,6958689187,844407801,Well Below Benchmark,259,844407,Hispanic/Latino,NO,NO,NO
38549,6958515984,86401804,Well Below Benchmark,249,86401,Hispanic/Latino,YES,NO,NO
38550,6958272838,78407884,Well Below Benchmark,261,78407,Hispanic/Latino,YES,NO,NO
38551,6957791457,,Below Benchmark,294,780408,Hispanic/Latino,YES,YES,NO
38553,6957319627,86487805,Well Below Benchmark,243,86487,Hispanic/Latino,YES,YES,NO
38555,6957691968,801102802,Well Below Benchmark,272,801102,Hispanic/Latino,YES,YES,NO
38556,6957626434,,Well Below Benchmark,272,792408,Hispanic/Latino,YES,NO,NO
38557,6957285847,801407889,Well Below Benchmark,245,801407,Hispanic/Latino,YES,YES,NO
38559,6957162824,801405873,Well Below Benchmark,261,801405,Hispanic/Latino,YES,NO,NO
38560,6953663964,861407808,Above Benchmark,371,861407,Hispanic/Latino,YES,NO,NO
38561,6953257213,801102886,Well Below Benchmark,245,801102,Hispanic/Latino,YES,YES,NO
38562,6959825719,848408802,At Benchmark,307,848408,Hispanic/Latino,NO,NO,NO
38563,6959989172,801405887,At Benchmark,316,801405,Hispanic/Latino,NO,NO,NO
38564,6959981469,,Below Benchmark,303,95408,Hispanic/Latino,NO,NO,NO
38566,6955757338,778108058,Well Below Benchmark,245,778108,Hispanic/Latino,YES,NO,NO
